2014/05/22 15:31:07.0794,0,0
2014/05/22 15:31:08.0794,0,0
2014/05/22 15:31:09.0795,0,0
2014/05/22 15:31:10.0795,0,0
2014/05/22 15:31:11.0795,0,0
2014/05/22 15:31:12.0795,0,0
2014/05/22 15:31:13.0796,0,0
2014/05/22 15:31:14.0796,0,0
2014/05/22 15:31:15.0796,0,0
2014/05/22 15:31:16.0797,0,0
2014/05/22 15:31:17.0797,0,0
2014/05/22 15:31:18.0797,0,0
2014/05/22 15:31:19.0797,0,0
2014/05/22 15:31:20.0798,0,0
2014/05/22 15:31:21.0798,0,0
2014/05/22 15:31:22.0798,0,0
2014/05/22 15:31:23.0799,0,0
2014/05/22 15:31:24.0799,0,0
2014/05/22 15:31:25.0799,0,0
2014/05/22 15:31:26.0800,0,0
2014/05/22 15:31:27.0800,0,0
2014/05/22 15:31:28.0800,0,0
2014/05/22 15:31:29.0800,0,0
2014/05/22 15:31:30.0801,0,0
2014/05/22 15:31:31.0801,0,0
2014/05/22 15:31:32.0801,0,0
2014/05/22 15:31:33.0801,0,0
2014/05/22 15:31:34.0802,0,0
2014/05/22 15:31:35.0802,0,0
2014/05/22 15:31:36.0802,0,0
2014/05/22 15:31:37.0802,0,0
2014/05/22 15:31:38.0803,0,0
2014/05/22 15:31:39.0803,0,0
2014/05/22 15:31:40.0803,0,0
2014/05/22 15:31:41.0804,0,0
2014/05/22 15:31:42.0804,0,0
2014/05/22 15:31:43.0804,0,0
2014/05/22 15:31:44.0805,0,0
2014/05/22 15:31:45.0805,0,0
2014/05/22 15:31:46.0805,0,0
2014/05/22 15:31:47.0806,0,0
2014/05/22 15:31:48.0806,0,0
2014/05/22 15:31:49.0806,0,0
2014/05/22 15:31:50.0807,0,0
2014/05/22 15:31:51.0807,0,0
2014/05/22 15:31:52.0807,0,0
2014/05/22 15:31:53.0807,0,0
2014/05/22 15:31:54.0808,0,0
2014/05/22 15:31:55.0808,0,0
2014/05/22 15:31:56.0808,0,0
2014/05/22 15:31:57.0809,0,0
2014/05/22 15:31:58.0809,0,0
2014/05/22 15:31:59.0809,0,0
2014/05/22 15:32:00.0810,0,0
2014/05/22 15:32:01.0810,0,0
2014/05/22 15:32:02.0810,0,0
2014/05/22 15:32:03.0810,0,0
2014/05/22 15:32:04.0811,0,0
2014/05/22 15:32:05.0811,0,0
2014/05/22 15:32:06.0811,0,0
2014/05/22 15:32:07.0811,0,0
2014/05/22 15:32:08.0812,0,0
2014/05/22 15:32:09.0812,0,0
2014/05/22 15:32:10.0812,0,0
2014/05/22 15:32:11.0813,0,0
2014/05/22 15:32:12.0813,0,0
2014/05/22 15:32:13.0813,0,0
2014/05/22 15:32:14.0814,0,0
2014/05/22 15:32:15.0814,0,0
2014/05/22 15:32:16.0814,0,0
2014/05/22 15:32:17.0815,0,0
2014/05/22 15:32:18.0815,0,0
2014/05/22 15:32:19.0815,0,0
2014/05/22 15:32:20.0816,0,0
2014/05/22 15:32:21.0816,0,0
2014/05/22 15:32:22.0816,0,0
2014/05/22 15:32:23.0816,0,0
2014/05/22 15:32:24.0817,0,0
2014/05/22 15:32:25.0817,0,0
2014/05/22 15:32:26.0818,0,0
2014/05/22 15:32:27.0818,0,0
2014/05/22 15:32:28.0818,0,0
2014/05/22 15:32:29.0818,0,0
2014/05/22 15:32:30.0819,0,0
2014/05/22 15:32:31.0819,0,0
2014/05/22 15:32:32.0819,0,0
2014/05/22 15:32:33.0820,0,0
2014/05/22 15:32:34.0820,0,0
2014/05/22 15:32:35.0820,0,0
2014/05/22 15:32:36.0821,0,0
2014/05/22 15:32:37.0821,0,0
2014/05/22 15:32:38.0821,0,0
2014/05/22 15:32:39.0822,0,0
2014/05/22 15:32:40.0822,0,0
2014/05/22 15:32:41.0822,0,0
2014/05/22 15:32:42.0823,0,0
2014/05/22 15:32:43.0823,0,0
2014/05/22 15:32:44.0823,0,0
2014/05/22 15:32:45.0824,0,0
2014/05/22 15:32:46.0824,0,0
2014/05/22 15:32:47.0824,0,0
2014/05/22 15:32:48.0824,0,0
2014/05/22 15:32:49.0825,0,0
2014/05/22 15:32:50.0825,0,0
2014/05/22 15:32:51.0825,0,0
2014/05/22 15:32:52.0826,0,0
2014/05/22 15:32:53.0826,0,0
2014/05/22 15:32:54.0826,0,0
2014/05/22 15:32:55.0826,0,0
2014/05/22 15:32:56.0827,0,0
2014/05/22 15:32:57.0827,0,0
2014/05/22 15:32:58.0827,0,0
2014/05/22 15:32:59.0828,0,0
2014/05/22 15:33:00.0828,0,0
2014/05/22 15:33:01.0828,0,0
2014/05/22 15:33:02.0829,0,0
2014/05/22 15:33:03.0829,0,0
2014/05/22 15:33:04.0829,0,0
2014/05/22 15:33:05.0829,0,0
2014/05/22 15:33:06.0830,0,0
2014/05/22 15:33:07.0830,0,0
2014/05/22 15:33:08.0830,0,0
2014/05/22 15:33:09.0831,0,0
2014/05/22 15:33:10.0831,0,0
2014/05/22 15:33:11.0831,0,0
2014/05/22 15:33:12.0832,0,0
2014/05/22 15:33:13.0832,0,0
2014/05/22 15:33:14.0832,0,0
2014/05/22 15:33:15.0832,0,0
2014/05/22 15:33:16.0833,0,0
2014/05/22 15:33:17.0833,0,0
2014/05/22 15:33:18.0833,0,0
2014/05/22 15:33:19.0833,0,0
2014/05/22 15:33:20.0834,0,0
2014/05/22 15:33:21.0834,0,0
2014/05/22 15:33:22.0834,0,0
2014/05/22 15:33:23.0835,0,0
2014/05/22 15:33:24.0835,0,0
2014/05/22 15:33:25.0835,0,0
2014/05/22 15:33:26.0836,0,0
2014/05/22 15:33:27.0836,0,0
2014/05/22 15:33:28.0836,0,0
2014/05/22 15:33:29.0836,0,0
2014/05/22 15:33:30.0837,0,0
2014/05/22 15:33:31.0837,0,0
2014/05/22 15:33:32.0837,0,0
2014/05/22 15:33:33.0838,0,0
2014/05/22 15:33:34.0838,0,0
2014/05/22 15:33:35.0838,0,0
2014/05/22 15:33:36.0839,0,0
2014/05/22 15:33:37.0839,0,0
2014/05/22 15:33:38.0839,0,0
2014/05/22 15:33:39.0839,0,0
2014/05/22 15:33:40.0840,0,0
2014/05/22 15:33:41.0840,1,1
2014/05/22 15:33:42.0840,1,0
2014/05/22 15:33:43.0841,1,0
2014/05/22 15:33:44.0841,1,0
2014/05/22 15:33:45.0841,1,0
2014/05/22 15:33:46.0842,1,0
2014/05/22 15:33:47.0842,1,0
2014/05/22 15:35:19.0418,0,0
2014/05/22 15:35:20.0418,0,0
2014/05/22 15:35:21.0419,0,0
2014/05/22 15:35:22.0419,0,0
2014/05/22 15:35:23.0419,0,0
2014/05/22 15:35:24.0420,0,0
2014/05/22 15:35:25.0420,0,0
2014/05/22 15:35:26.0420,0,0
2014/05/22 15:35:27.0420,0,0
2014/05/22 15:35:28.0421,0,0
2014/05/22 15:35:29.0421,0,0
2014/05/22 15:35:30.0421,0,0
2014/05/22 15:35:31.0421,0,0
2014/05/22 15:35:32.0422,0,0
2014/05/22 15:35:33.0422,0,0
2014/05/22 15:35:34.0422,0,0
2014/05/22 15:35:35.0423,0,0
2014/05/22 15:35:36.0423,0,0
2014/05/22 15:35:37.0423,0,0
2014/05/22 15:35:38.0424,0,0
2014/05/22 15:35:39.0424,0,0
2014/05/22 15:35:40.0424,0,0
2014/05/22 15:35:41.0424,0,0
2014/05/22 15:35:42.0425,0,0
2014/05/22 15:35:43.0425,0,0
2014/05/22 15:35:44.0425,0,0
2014/05/22 15:35:45.0426,2,2
2014/05/22 15:35:46.0427,2,0
2014/05/22 15:35:47.0428,2,0
2014/05/22 15:37:03.0899,0,0
2014/05/22 15:37:04.0899,2,2
2014/05/22 15:37:05.0899,2,0
2014/05/22 15:37:06.0900,2,0
2014/05/22 15:37:07.0900,2,0
2014/05/22 15:37:08.0900,2,0
2014/05/22 15:37:09.0901,2,0
2014/05/22 15:37:10.0901,2,0
2014/05/22 15:37:11.0902,2,0
2014/05/22 15:37:12.0902,2,0
2014/05/22 15:37:49.0880,0,0
2014/05/22 15:37:50.0881,2,2
2014/05/22 15:37:51.0881,2,0
2014/05/22 15:38:22.0998,0,0
2014/05/22 15:38:23.0998,2,2
2014/05/22 15:38:24.0999,2,0
2014/05/22 15:39:21.0967,0,0
2014/05/22 15:39:22.0967,2,2
2014/05/22 15:39:23.0967,2,0
2014/05/22 15:39:24.0967,2,0
2014/05/22 15:39:25.0968,2,0
2014/05/22 15:39:55.0408,0,0
2014/05/22 15:39:56.0408,0,0
2014/05/22 15:39:57.0408,2,2
2014/05/22 15:39:58.0409,2,0
2014/05/22 15:40:31.0253,0,0
2014/05/22 15:40:32.0253,0,0
2014/05/22 15:40:33.0254,2,2
2014/05/22 15:40:34.0255,2,0
2014/05/22 15:40:35.0255,2,0
2014/05/22 15:40:36.0256,2,0
2014/05/22 15:40:37.0256,2,0
2014/05/22 15:41:56.0576,0,0
2014/05/22 15:41:57.0576,2,2
2014/05/22 15:41:58.0576,4,2
2014/05/22 15:41:59.0577,6,2
2014/05/22 15:42:00.0577,8,2
2014/05/22 15:42:01.0577,12,4
2014/05/22 15:42:02.0577,15,3
2014/05/22 15:42:03.0578,15,0
2014/05/22 15:42:36.0813,0,0
2014/05/22 15:42:37.0813,2,2
2014/05/22 15:42:38.0814,4,2
2014/05/22 15:42:39.0814,6,2
2014/05/22 15:42:40.0814,8,2
2014/05/22 15:42:41.0815,10,2
2014/05/22 15:42:42.0815,13,3
2014/05/22 15:42:43.0815,13,0
2014/05/22 15:42:44.0816,13,0
2014/05/22 15:42:45.0816,13,0
2014/05/22 15:42:46.0816,13,0
2014/05/22 15:42:47.0816,13,0
2014/05/22 15:42:48.0817,13,0
2014/05/22 15:42:49.0817,13,0
2014/05/22 15:42:50.0817,13,0
2014/05/22 15:42:51.0817,13,0
2014/05/22 15:42:52.0818,13,0
2014/05/22 15:42:53.0818,13,0
2014/05/22 15:42:54.0818,13,0
2014/05/22 15:42:55.0818,13,0
2014/05/22 15:42:56.0818,13,0
2014/05/22 15:42:57.0819,13,0
2014/05/22 15:42:58.0819,13,0
2014/05/22 15:42:59.0819,13,0
2014/05/22 15:43:00.0819,13,0
2014/05/22 15:43:01.0820,13,0
2014/05/22 15:43:02.0820,13,0
2014/05/22 15:43:03.0820,13,0
2014/05/22 15:43:04.0821,13,0
2014/05/22 15:43:05.0821,13,0
2014/05/22 15:43:06.0822,13,0
2014/05/22 15:43:07.0822,13,0
2014/05/22 15:43:08.0822,13,0
2014/05/22 15:43:09.0823,13,0
2014/05/22 15:43:10.0823,13,0
2014/05/22 15:43:11.0823,13,0
2014/05/22 15:43:12.0824,13,0
2014/05/22 15:43:13.0824,13,0
2014/05/22 15:43:14.0824,13,0
2014/05/22 15:43:15.0825,13,0
2014/05/22 15:43:16.0825,13,0
2014/05/22 15:43:17.0825,13,0
2014/05/22 15:43:18.0825,13,0
2014/05/22 15:43:19.0826,13,0
2014/05/22 15:43:20.0826,13,0
2014/05/22 15:43:21.0827,13,0
2014/05/22 15:43:22.0827,13,0
2014/05/22 15:43:23.0827,13,0
2014/05/22 15:43:24.0828,13,0
2014/05/22 15:43:25.0828,13,0
2014/05/22 15:43:26.0828,13,0
2014/05/22 15:43:27.0829,13,0
2014/05/22 15:43:28.0829,13,0
2014/05/22 15:43:29.0829,13,0
2014/05/22 15:43:30.0830,13,0
2014/05/22 15:43:31.0830,13,0
2014/05/22 15:43:32.0830,13,0
2014/05/22 15:43:33.0831,13,0
2014/05/22 15:43:34.0831,13,0
2014/05/22 15:43:35.0831,13,0
2014/05/22 15:43:36.0832,13,0
2014/05/22 15:43:37.0832,13,0
2014/05/22 15:43:38.0832,13,0
2014/05/22 15:43:39.0833,13,0
2014/05/22 15:43:40.0833,13,0
2014/05/22 15:43:41.0833,13,0
2014/05/22 15:43:42.0834,13,0
2014/05/22 15:43:43.0834,13,0
2014/05/22 15:43:44.0834,13,0
2014/05/22 15:43:45.0835,13,0
2014/05/22 15:43:46.0835,13,0
2014/05/22 15:43:47.0835,13,0
2014/05/22 15:43:48.0836,13,0
2014/05/22 15:43:49.0836,13,0
2014/05/22 15:43:50.0836,13,0
2014/05/22 15:43:51.0837,13,0
2014/05/22 15:43:52.0837,13,0
2014/05/22 15:43:53.0838,13,0
2014/05/22 15:43:54.0838,13,0
2014/05/22 15:43:55.0838,13,0
2014/05/22 15:43:56.0839,13,0
2014/05/22 15:43:57.0839,13,0
2014/05/22 15:43:58.0839,13,0
2014/05/22 15:43:59.0840,13,0
2014/05/22 15:44:00.0840,13,0
2014/05/22 15:44:01.0841,13,0
2014/05/22 15:44:02.0841,13,0
2014/05/22 15:44:03.0841,13,0
2014/05/22 15:44:04.0841,13,0
2014/05/22 15:44:05.0841,13,0
2014/05/22 15:44:06.0842,13,0
2014/05/22 15:44:07.0842,13,0
2014/05/22 15:44:08.0843,13,0
2014/05/22 15:44:09.0843,13,0
2014/05/22 15:44:10.0843,13,0
2014/05/22 15:44:11.0844,13,0
2014/05/22 15:44:12.0844,13,0
2014/05/22 15:44:13.0844,13,0
2014/05/22 15:44:14.0845,13,0
2014/05/22 15:44:15.0845,13,0
2014/05/22 15:44:16.0845,13,0
2014/05/22 15:44:17.0846,13,0
2014/05/22 15:44:18.0846,13,0
2014/05/22 15:44:19.0847,13,0
2014/05/22 15:44:20.0847,13,0
2014/05/22 15:44:21.0847,13,0
2014/05/22 15:44:22.0848,13,0
2014/05/22 15:44:23.0848,13,0
2014/05/22 15:44:24.0848,13,0
2014/05/22 15:44:25.0849,13,0
2014/05/22 15:44:26.0849,13,0
2014/05/22 15:45:19.0555,0,0
2014/05/22 15:45:20.0555,2,2
2014/05/22 15:45:21.0555,4,2
2014/05/22 15:45:22.0556,6,2
2014/05/22 15:45:23.0556,8,2
2014/05/22 15:45:24.0556,10,2
2014/05/22 15:45:25.0556,13,3
2014/05/22 15:45:26.0556,13,0
2014/05/22 15:45:27.0557,13,0
2014/05/22 15:45:28.0557,13,0
2014/05/22 15:45:29.0557,13,0
2014/05/22 15:45:30.0557,13,0
2014/05/22 15:45:31.0558,13,0
2014/05/22 15:45:32.0558,13,0
2014/05/22 15:45:33.0558,13,0
2014/05/22 15:45:34.0558,13,0
2014/05/22 15:45:35.0559,13,0
2014/05/22 15:45:36.0559,13,0
2014/05/22 15:45:37.0559,13,0
2014/05/22 15:45:38.0559,13,0
2014/05/22 15:45:39.0560,13,0
2014/05/22 15:45:40.0560,13,0
2014/05/22 15:45:41.0560,13,0
2014/05/22 15:45:42.0560,13,0
2014/05/22 15:45:43.0561,13,0
2014/05/22 15:45:44.0561,13,0
2014/05/22 15:46:21.0967,0,0
2014/05/22 15:46:22.0967,2,2
2014/05/22 15:46:23.0967,4,2
2014/05/22 15:46:24.0968,6,2
2014/05/22 15:46:25.0968,8,2
2014/05/22 15:46:26.0969,10,2
2014/05/22 15:46:27.0969,13,3
2014/05/22 15:50:01.0100,0,0
2014/05/22 15:50:02.0100,1,1
2014/05/22 15:50:03.0101,2,1
2014/05/22 15:50:21.0845,0,0
2014/05/22 15:50:22.0845,1,1
2014/05/22 15:50:23.0845,2,1
2014/05/22 15:50:24.0845,3,1
2014/05/22 15:55:16.0485,0,0
2014/05/22 15:55:17.0485,2,2
2014/05/22 15:55:18.0485,4,2
2014/05/22 15:55:19.0485,6,2
2014/05/22 15:55:20.0486,8,2
2014/05/22 15:55:21.0486,12,4
2014/05/22 15:55:22.0486,15,3
2014/05/22 15:55:23.0486,15,0
2014/05/22 15:55:24.0486,15,0
2014/05/22 15:55:25.0487,15,0
2014/05/22 15:55:26.0487,15,0
2014/05/22 15:55:27.0487,15,0
2014/05/22 15:55:28.0487,15,0
2014/05/22 15:55:29.0487,15,0
2014/05/22 15:55:30.0488,15,0
2014/05/22 15:55:31.0488,15,0
2014/05/22 15:55:32.0488,15,0
2014/05/22 15:55:33.0488,15,0
2014/05/22 15:55:34.0488,15,0
2014/05/22 15:55:35.0489,15,0
2014/05/22 15:55:36.0489,15,0
2014/05/22 15:55:37.0489,15,0
2014/05/22 15:55:38.0489,15,0
2014/05/22 15:55:39.0489,15,0
2014/05/22 15:55:40.0490,15,0
2014/05/22 15:55:41.0490,15,0
2014/05/22 15:55:42.0490,15,0
2014/05/22 15:55:43.0490,15,0
2014/05/22 15:55:44.0490,15,0
2014/05/22 15:55:45.0491,15,0
2014/05/22 15:55:46.0491,15,0
2014/05/22 15:55:47.0491,15,0
2014/05/22 15:55:48.0491,15,0
2014/05/22 15:57:04.0423,0,0
2014/05/22 15:57:05.0423,0,0
2014/05/22 15:57:06.0424,2,2
2014/05/22 15:57:07.0425,4,2
2014/05/22 15:57:08.0425,6,2
2014/05/22 15:57:09.0426,8,2
2014/05/22 15:57:10.0426,10,2
2014/05/22 15:57:11.0427,13,3
2014/05/22 15:58:18.0425,0,0
2014/05/22 15:58:19.0425,0,0
2014/05/22 15:58:20.0425,2,2
2014/05/22 15:58:21.0426,4,2
2014/05/22 15:58:35.0584,0,0
2014/05/22 15:58:36.0584,2,2
2014/05/22 15:58:37.0584,4,2
2014/05/22 15:58:38.0585,6,2
2014/05/22 15:58:39.0585,8,2
2014/05/22 15:58:40.0585,10,2
2014/05/22 15:58:41.0585,13,3
2014/05/22 15:58:42.0586,13,0
2014/05/22 15:58:43.0586,13,0
2014/05/22 15:58:44.0586,13,0
2014/05/22 15:58:45.0586,13,0
2014/05/22 15:59:57.0568,0,0
2014/05/22 15:59:58.0569,0,0
2014/05/22 15:59:59.0569,2,2
2014/05/22 16:00:00.0570,4,2
2014/05/22 16:00:01.0571,6,2
2014/05/22 16:00:02.0572,8,2
2014/05/22 16:00:03.0573,10,2
2014/05/22 16:00:44.0552,0,0
2014/05/22 16:00:45.0552,0,0
2014/05/22 16:00:46.0553,2,2
2014/05/22 16:00:47.0554,2,0
2014/05/22 16:02:31.0050,0,0
2014/05/22 16:02:32.0050,2,2
2014/05/22 16:02:33.0051,2,0
2014/05/22 16:05:27.0690,0,0
2014/05/22 16:05:28.0690,2,2
2014/05/22 16:05:29.0690,2,0
2014/05/22 16:05:30.0690,2,0
2014/05/22 16:07:10.0461,0,0
2014/05/22 16:07:11.0461,0,0
2014/05/22 16:07:12.0461,2,2
2014/05/22 16:07:13.0462,2,0
2014/05/22 16:07:51.0950,0,0
2014/05/22 16:07:52.0950,0,0
2014/05/22 16:07:53.0951,2,2
2014/05/22 16:07:54.0951,2,0
2014/05/22 16:09:20.0565,0,0
2014/05/22 16:09:21.0565,0,0
2014/05/22 16:09:22.0566,2,2
2014/05/22 16:10:34.0511,0,0
2014/05/22 16:10:35.0511,0,0
2014/05/22 16:10:36.0511,2,2
2014/05/22 16:10:37.0512,2,0
2014/05/22 16:10:38.0513,2,0
2014/05/22 16:14:25.0265,0,0
2014/05/22 16:14:26.0266,2,2
2014/05/22 16:14:27.0266,2,0
2014/05/22 16:14:28.0266,2,0
2014/05/22 16:15:02.0483,0,0
2014/05/22 16:15:03.0483,2,2
2014/05/22 16:15:04.0483,2,0
2014/05/22 16:15:05.0483,2,0
2014/05/22 16:21:57.0774,0,0
2014/05/22 16:21:58.0774,2,2
2014/05/22 16:21:59.0774,2,0
2014/05/22 16:23:16.0700,0,0
2014/05/22 16:23:17.0700,0,0
2014/05/22 16:23:18.0701,0,0
2014/05/22 16:23:47.0863,0,0
2014/05/22 16:23:48.0863,0,0
2014/05/22 16:23:49.0864,0,0
2014/05/22 16:23:50.0864,0,0
2014/05/22 16:23:51.0864,0,0
2014/05/22 16:23:52.0865,0,0
2014/05/22 16:23:53.0865,0,0
2014/05/22 16:23:54.0865,0,0
2014/05/22 16:23:55.0866,0,0
2014/05/22 16:23:56.0866,0,0
2014/05/22 16:23:57.0866,0,0
2014/05/22 16:23:58.0867,0,0
2014/05/22 16:23:59.0867,0,0
2014/05/22 16:24:00.0868,0,0
2014/05/22 16:24:01.0868,1,1
2014/05/22 16:24:02.0869,1,0
2014/05/22 16:24:03.0870,1,0
2014/05/22 16:24:04.0870,1,0
2014/05/22 16:24:05.0871,1,0
2014/05/22 16:24:06.0871,1,0
2014/05/22 16:24:07.0871,1,0
2014/05/22 16:24:08.0872,1,0
2014/05/22 16:24:09.0872,1,0
2014/05/22 16:24:10.0872,1,0
2014/05/22 16:24:11.0872,1,0
2014/05/22 16:24:12.0873,1,0
2014/05/22 16:24:13.0873,1,0
2014/05/22 16:24:14.0873,1,0
2014/05/22 16:24:15.0874,1,0
2014/05/22 16:24:16.0874,1,0
2014/05/22 16:24:17.0874,1,0
2014/05/22 16:24:18.0875,1,0
2014/05/22 16:24:19.0875,1,0
2014/05/22 16:24:20.0875,1,0
2014/05/22 16:24:21.0876,1,0
2014/05/22 16:24:22.0876,1,0
2014/05/22 16:24:23.0876,1,0
2014/05/22 16:24:24.0876,1,0
2014/05/22 16:24:25.0877,1,0
2014/05/22 16:24:26.0877,1,0
2014/05/22 16:24:27.0877,1,0
2014/05/22 16:24:28.0877,1,0
2014/05/22 16:24:29.0878,1,0
2014/05/22 16:24:30.0878,1,0
2014/05/22 16:24:31.0878,1,0
2014/05/22 16:24:32.0879,1,0
2014/05/22 16:24:33.0879,1,0
2014/05/22 16:24:34.0880,1,0
2014/05/22 16:24:35.0880,1,0
2014/05/22 16:24:36.0880,1,0
2014/05/22 16:24:37.0880,1,0
